


Brokerage

Run Date,Action,Symbol,Security Description,Security Type,Quantity,Price ($),Commission ($),Fees ($),Accrued Interest ($),Amount ($),Settlement Date
 11/25/2020, YOU BOUGHT HERZFELD CARIBBEAN BASIN FD IN COM (CUBA) (Cash), CUBA, HERZFELD CARIBBEAN BASIN FD IN COM,Cash,190,4.69,,,,-891.1,11/30/2020
 11/25/2020, YOU BOUGHT AGNC INVT CORP COM (AGNC) (Cash), AGNC, AGNC INVT CORP COM,Cash,500,15.62,,,,-7810,11/30/2020
 11/20/2020, NORMAL DISTR PARTIAL DUKE HEALTH MYCHART PM 800-7826945 NC (Cash), , No Description,Cash,,,,,,-399.53,
 11/19/2020, PARTIC CONTR CURRENT PARTICIPANT CUR YR (Cash), , No Description,Cash,,,,,,269.24,
 11/10/2020, DIVIDEND RECEIVED AGNC INVT CORP COM (AGNC) (Cash), AGNC, AGNC INVT CORP COM,Cash,,,,,,60,
 11/10/2020, PARTIC CONTR CURRENT PARTICIPANT CUR YR (Cash), , No Description,Cash,,,,,,269.23,
 10/30/2020, DIVIDEND RECEIVED ANNALY CAPITAL MANAGEMENT INC COM (NLY) (Cash), NLY, ANNALY CAPITAL MANAGEMENT INC COM,Cash,,,,,,110,
 10/30/2020, INTEREST EARNED FDIC INSURED DEPOSIT AT WELLS FARGO HSA (QPISQ) (Cash), QPISQ, FDIC INSURED DEPOSIT AT WELLS FARGO HSA,Cash,,,,,,0.06,
 10/30/2020, INTEREST EARNED FDIC INSURED DEPOSIT AT FIFTH THIRD HSA (QPILQ) (Cash), QPILQ, FDIC INSURED DEPOSIT AT FIFTH THIRD HSA,Cash,,,,,,0.08,
 10/30/2020, INTEREST EARNED FDIC INSURED DEPOSIT AT UNION BANK HSA (QPIJQ) (Cash), QPIJQ, FDIC INSURED DEPOSIT AT UNION BANK HSA ,Cash,,,,,,0.07,
 10/30/2020, INTEREST EARNED FDIC INSURED DEPOSIT AT TRUIST BANK HSA (QPIHQ) (Cash), QPIHQ, FDIC INSURED DEPOSIT AT TRUIST BANK HSA,Cash,,,,,,0.03,
 10/28/2020, NORMAL DISTR PARTIAL LCA*LABCORP (LCBS) WEB 800-845-6167 NC (Cash), , No Description,Cash,,,,,,-26.96,
 10/26/2020, NORMAL DISTR PARTIAL BLUE RIDGE DERMATOLOGY RALEIGH NC (Cash), , No Description,Cash,,,,,,-51.05,
 10/23/2020, YOU BOUGHT ANNALY CAPITAL MANAGEMENT INC COM (NLY) (Cash), NLY, ANNALY CAPITAL MANAGEMENT INC COM,Cash,500,7.21,,,,-3603.9,10/27/2020
 10/23/2020, PARTIC CONTR CURRENT PARTICIPANT CUR YR (Cash), , No Description,Cash,,,,,,269.23,
 10/09/2020, DIVIDEND RECEIVED AGNC INVT CORP COM (AGNC) (Cash), AGNC, AGNC INVT CORP COM,Cash,,,,,,60,
 10/08/2020, PARTIC CONTR CURRENT PARTICIPANT CUR YR (Cash), , No Description,Cash,,,,,,269.23,





"The data and information in this spreadsheet is provided to you solely for your use and is not for distribution. The spreadsheet is provided for"
"informational purposes only, and is not intended to provide advice, nor should it be construed as an offer to sell, a solicitation of an offer to buy or a"
"recommendation for any security or insurance product by Fidelity or any third party. Data and information shown is based on information known to Fidelity as of the date it was"
"exported and is subject to change. It should not be used in place of your account statements or trade confirmations and is not intended for tax reporting"
"purposes. For more information on the data included in this spreadsheet, including any limitations thereof, go to Fidelity.com."

"Brokerage services are provided by Fidelity Brokerage Services LLC, 900 Salem Street, Smithfield, RI 02917. Custody and other services provided by National"
"Financial Services LLC. Both are Fidelity Investment companies and members SIPC, NYSE. Insurance products at Fidelity are distributed by"
"Fidelity Insurance Agency, Inc., and, for certain products, by Fidelity Brokerage Services, Member NYSE, SIPC."

"Date downloaded" 02/17/2021, 6:14 PM
