


Brokerage

Run Date,Action,Symbol,Security Description,Security Type,Quantity,Price ($),Commission ($),Fees ($),Accrued Interest ($),Amount ($),Settlement Date
 04/05/2022, YOU SOLD OPENING TRANSACTION PUT (KWEB) KRANESHARES TR CSI APR 14 22 $30 (100 SHS) (Cash), -KWEB220414P30, PUT (KWEB) KRANESHARES TR CSI APR 14 22 $30 (100 SHS),Cash,-10,0.83,6.5,0.30,,823.2,04/06/2022
 04/05/2022, YOU SOLD FIDELITY SELECT BIOTECHNOLOGY (FBIOX) (Cash), FBIOX, FIDELITY SELECT BIOTECHNOLOGY,Cash,-11343.317,16.8,,,,190567.73,04/06/2022
 04/04/2022, YOU BOUGHT CLOSING TRANSACTION PUT (QS) QUANTUMSCAPE CORP APR 14 22 $16 (100 SHS) (Cash), -QS220414P16, PUT (QS) QUANTUMSCAPE CORP APR 14 22 $16 (100 SHS),Cash,7,0.06,,0.20,,-42.2,04/05/2022
 04/04/2022, YOU BOUGHT CLOSING TRANSACTION PUT (ABNB) AIRBNB INC COM CL A APR 14 22 $152.5 (100 SHS) (Cash), -ABNB220414P152.5, PUT (ABNB) AIRBNB INC COM CL A APR 14 22 $152.5 (100 SHS),Cash,2,0.3,,0.06,,-60.06,04/05/2022
 04/04/2022, YOU BOUGHT CLOSING TRANSACTION PUT (KWEB) KRANESHARES TR CSI APR 14 22 $24 (100 SHS) (Cash), -KWEB220414P24, PUT (KWEB) KRANESHARES TR CSI APR 14 22 $24 (100 SHS),Cash,5,0.05,,0.15,,-25.15,04/05/2022
 04/04/2022, YOU BOUGHT ADVANCED MICRO DEVICES INC (AMD) (Cash), AMD, ADVANCED MICRO DEVICES INC,Cash,200,109.59,,,,-21918,04/06/2022
 04/01/2022, REINVESTMENT FIDELITY DIVIDEND GROWTH (FDGFX) (Cash), FDGFX, FIDELITY DIVIDEND GROWTH,Cash,6.627,35.19,,,,-233.22,
 04/01/2022, DIVIDEND RECEIVED FIDELITY DIVIDEND GROWTH (FDGFX) (Cash), FDGFX, FIDELITY DIVIDEND GROWTH,Cash,,,,,,233.22,
 04/01/2022, YOU SOLD OPENING TRANSACTION CALL (ABNB) AIRBNB INC COM CL A APR 14 22 $185 (100 SHS) (Cash), -ABNB220414C185, CALL (ABNB) AIRBNB INC COM CL A APR 14 22 $185 (100 SHS),Cash,-2,2,1.3,0.07,,398.63,04/04/2022
 03/31/2022, DIVIDEND RECEIVED INDIA FUND INC (IFN) (Cash), IFN, INDIA FUND INC,Cash,,,,,,1740,
 03/31/2022, REINVESTMENT FIMM MMKT PORT INST CL (FNSXX) (Cash), FNSXX, FIMM MMKT PORT INST CL,Cash,4.01,1,,,,-4.01,
 03/31/2022, DIVIDEND RECEIVED FIMM MMKT PORT INST CL (FNSXX) (Cash), FNSXX, FIMM MMKT PORT INST CL,Cash,,,,,,4.01,
 03/31/2022, REINVESTMENT FIDELITY GOVERNMENT CASH RESERVES (FDRXX) (Cash), FDRXX, FIDELITY GOVERNMENT CASH RESERVES,Cash,2.5,1,,,,-2.5,
 03/31/2022, DIVIDEND RECEIVED FIDELITY GOVERNMENT CASH RESERVES (FDRXX) (Cash), FDRXX, FIDELITY GOVERNMENT CASH RESERVES,Cash,,,,,,2.5,
 03/30/2022, DIVIDEND RECEIVED ISHARES TR ISHARES BIOTECH (IBB) (Cash), IBB, ISHARES TR ISHARES BIOTECH,Cash,,,,,,23.51,
 03/24/2022, DIVIDEND RECEIVED NVIDIA CORPORATION COM (NVDA) (Cash), NVDA, NVIDIA CORPORATION COM,Cash,,,,,,16,
 03/24/2022, YOU BOUGHT NIO INC SPON ADS EACH REP 1 ORD SHS CLA (NIO) (Cash), NIO, NIO INC SPON ADS EACH REP 1 ORD SHS CLA,Cash,500,21.5,,,,-10750,03/28/2022
 03/24/2022, YOU SOLD FIDELITY ENVIRONMENT & ALTERNATIVE ENER (FSLEX) (Cash), FSLEX, FIDELITY ENVIRONMENT & ALTERNATIVE ENER,Cash,-3344.246,32.42,,,,108420.46,03/25/2022
 03/23/2022, YOU SOLD OPENING TRANSACTION PUT (NOVA) SUNNOVA ENERGY INTL APR 14 22 $22.5 (100 SHS) (Cash), -NOVA220414P22.5, PUT (NOVA) SUNNOVA ENERGY INTL APR 14 22 $22.5 (100 SHS),Cash,-10,0.85,6.5,0.30,,843.2,03/24/2022
 03/23/2022, YOU SOLD OPENING TRANSACTION PUT (FAS) DIREXION DAILY APR 14 22 $115 (100 SHS) (Cash), -FAS220414P115, PUT (FAS) DIREXION DAILY APR 14 22 $115 (100 SHS),Cash,-2,5,1.3,0.07,,998.63,03/24/2022
 03/22/2022, YOU SOLD OPENING TRANSACTION PUT (DDD) 3 D SYSTEMS INC COM APR 14 22 $15.5 (100 SHS) (Cash), -DDD220414P15.5, PUT (DDD) 3 D SYSTEMS INC COM APR 14 22 $15.5 (100 SHS),Cash,-10,0.75,6.5,0.30,,743.2,03/23/2022
 03/22/2022, YOU SOLD OPENING TRANSACTION PUT (PRLB) PROTO LABS INC COM APR 14 22 $50 (100 SHS) (Cash), -PRLB220414P50, PUT (PRLB) PROTO LABS INC COM APR 14 22 $50 (100 SHS),Cash,-4,1.05,2.6,0.13,,417.27,03/23/2022
 03/22/2022, YOU BOUGHT KRANESHARES TR CSI CHINA INTERNET ETF (KWEB) (Cash), KWEB, KRANESHARES TR CSI CHINA INTERNET ETF,Cash,500,31.29,,,,-15645,03/24/2022
 03/22/2022, YOU BOUGHT ARK ETF TR FINTECH INNOVA (ARKF) (Cash), ARKF, ARK ETF TR FINTECH INNOVA,Cash,500,30.3,,,,-15150,03/24/2022
 03/21/2022, EXPIRED PUT (FAS) DIREXION DAILY MAR 18 22 $100 as of 03/18/2022 PUT (FAS) DIREXION DAILY MAR 18 22 $100 (100 SHS) (Cash), -FAS220318P100, PUT (FAS) DIREXION DAILY MAR 18 22 $100 (100 SHS),Cash,2,,,,,,
 03/21/2022, EXPIRED PUT (FAS) DIREXION DAILY MAR 18 22 $120 as of 03/18/2022 PUT (FAS) DIREXION DAILY MAR 18 22 $120 (100 SHS) (Cash), -FAS220318P120, PUT (FAS) DIREXION DAILY MAR 18 22 $120 (100 SHS),Cash,2,,,,,,
 03/21/2022, EXPIRED PUT (RBLX) ROBLOX CORP CL A MAR 18 22 $40 as of 03/18/2022 PUT (RBLX) ROBLOX CORP CL A MAR 18 22 $40 (100 SHS) (Cash), -RBLX220318P40, PUT (RBLX) ROBLOX CORP CL A MAR 18 22 $40 (100 SHS),Cash,6,,,,,,
 03/21/2022, EXPIRED PUT (ABNB) AIRBNB INC COM CL A MAR 18 22 $145 as of 03/18/2022 PUT (ABNB) AIRBNB INC COM CL A MAR 18 22 $145 (100 SHS) (Cash), -ABNB220318P145, PUT (ABNB) AIRBNB INC COM CL A MAR 18 22 $145 (100 SHS),Cash,2,,,,,,
 03/21/2022, ASSIGNED as of 03/18/2022 PUT (RBLX) ROBLOX CORP CL A MAR 18 22 $55 (100 SHS) (Cash), -RBLX220318P55, PUT (RBLX) ROBLOX CORP CL A MAR 18 22 $55 (100 SHS),Cash,4,,,,,,
 03/21/2022, ASSIGNED as of 03/18/2022 PUT (SOFI) SOFI TECHNOLOGIES MAR 18 22 $10 (100 SHS) (Cash), -SOFI220318P10, PUT (SOFI) SOFI TECHNOLOGIES MAR 18 22 $10 (100 SHS),Cash,20,,,,,,
 03/21/2022, EXPIRED PUT (NVDA) NVIDIA CORPORATION MAR 18 22 $215 as of 03/18/2022 PUT (NVDA) NVIDIA CORPORATION MAR 18 22 $215 (100 SHS) (Cash), -NVDA220318P215, PUT (NVDA) NVIDIA CORPORATION MAR 18 22 $215 (100 SHS),Cash,1,,,,,,
 03/21/2022, YOU BOUGHT ASSIGNED PUTS AS OF 03-18-22 SOFI TECHNOLOGIES INC COM (SOFI) (Cash), SOFI, SOFI TECHNOLOGIES INC COM,Cash,2000,10,,,,-20000,03/22/2022
 03/21/2022, YOU BOUGHT ASSIGNED PUTS AS OF 03-18-22 ROBLOX CORP CL A (RBLX) (Cash), RBLX, ROBLOX CORP CL A,Cash,400,55,,,,-22000,03/22/2022
 03/21/2022, YOU SOLD OPENING TRANSACTION PUT (RBLX) ROBLOX CORP CL A APR 14 22 $42 (100 SHS) (Cash), -RBLX220414P42, PUT (RBLX) ROBLOX CORP CL A APR 14 22 $42 (100 SHS),Cash,-6,2,3.9,0.18,,1195.92,03/22/2022
 03/21/2022, YOU SOLD OPENING TRANSACTION PUT (QS) QUANTUMSCAPE CORP APR 14 22 $16 (100 SHS) (Cash), -QS220414P16, PUT (QS) QUANTUMSCAPE CORP APR 14 22 $16 (100 SHS),Cash,-7,0.88,4.55,0.21,,611.24,03/22/2022
 03/21/2022, YOU SOLD OPENING TRANSACTION PUT (ARKF) ARK ETF TR FINTECH APR 14 22 $25.5 (100 SHS) (Cash), -ARKF220414P25.5, PUT (ARKF) ARK ETF TR FINTECH APR 14 22 $25.5 (100 SHS),Cash,-10,0.85,6.5,0.30,,843.2,03/22/2022
 03/21/2022, YOU SOLD OPENING TRANSACTION PUT (ABNB) AIRBNB INC COM CL A APR 14 22 $152.5 (100 SHS) (Cash), -ABNB220414P152.5, PUT (ABNB) AIRBNB INC COM CL A APR 14 22 $152.5 (100 SHS),Cash,-2,6,1.3,0.07,,1198.63,03/22/2022
 03/17/2022, YOU SOLD OPENING TRANSACTION PUT (KWEB) KRANESHARES TR CSI APR 14 22 $24 (100 SHS) (Cash), -KWEB220414P24, PUT (KWEB) KRANESHARES TR CSI APR 14 22 $24 (100 SHS),Cash,-5,1.25,3.25,0.16,,621.59,03/18/2022
 03/16/2022, YOU BOUGHT META PLATFORMS INC CLASS A COMMON STOCK (FB) (Cash), FB, META PLATFORMS INC CLASS A COMMON STOCK,Cash,100,199,,,,-19900,03/18/2022
 03/14/2022, YOU SOLD OPENING TRANSACTION PUT (RUN) SUNRUN INC COM APR 14 22 $20 (100 SHS) (Cash), -RUN220414P20, PUT (RUN) SUNRUN INC COM APR 14 22 $20 (100 SHS),Cash,-10,0.73,6.5,0.30,,723.2,03/15/2022
 03/14/2022, YOU SOLD FIDELITY SELECT BANKING PORTFOLIO (FSRBX) (Cash), FSRBX, FIDELITY SELECT BANKING PORTFOLIO,Cash,-3325.068,29.7,,,,98754.52,03/15/2022





"The data and information in this spreadsheet is provided to you solely for your use and is not for distribution. The spreadsheet is provided for"
"informational purposes only, and is not intended to provide advice, nor should it be construed as an offer to sell, a solicitation of an offer to buy or a"
"recommendation for any security or insurance product by Fidelity or any third party. Data and information shown is based on information known to Fidelity as of the date it was"
"exported and is subject to change. It should not be used in place of your account statements or trade confirmations and is not intended for tax reporting"
"purposes. For more information on the data included in this spreadsheet, including any limitations thereof, go to Fidelity.com."

"Brokerage services are provided by Fidelity Brokerage Services LLC, 900 Salem Street, Smithfield, RI 02917. Custody and other services provided by National"
"Financial Services LLC. Both are Fidelity Investment companies and members SIPC, NYSE. Insurance products at Fidelity are distributed by"
"Fidelity Insurance Agency, Inc., and, for certain products, by Fidelity Brokerage Services, Member NYSE, SIPC."

"Date downloaded" 04/11/2022, 4:21 PM
