


Brokerage

Run Date,Action,Symbol,Security Description,Security Type,Quantity,Price ($),Commission ($),Fees ($),Accrued Interest ($),Amount ($),Settlement Date
 04/09/2021, YOU BOUGHT CLOSING TRANSACTION CALL (BA) BOEING CO COM APR 16 21 $250 (100 SHS) (Margin), -BA210416C250, CALL (BA) BOEING CO COM APR 16 21 $250 (100 SHS),Margin,1,5.47,0.59,0.03,,-547.62,04/12/2021
 04/09/2021, YOU BOUGHT CLOSING TRANSACTION CALL (C) CITIGROUP INC JUN 18 21 $80 (100 SHS) (Margin), -C210618C80, CALL (C) CITIGROUP INC JUN 18 21 $80 (100 SHS),Margin,7,1.1,4.1,0.24,,-774.34,04/12/2021





"The data and information in this spreadsheet is provided to you solely for your use and is not for distribution. The spreadsheet is provided for"
"informational purposes only, and is not intended to provide advice, nor should it be construed as an offer to sell, a solicitation of an offer to buy or a"
"recommendation for any security or insurance product by Fidelity or any third party. Data and information shown is based on information known to Fidelity as of the date it was"
"exported and is subject to change. It should not be used in place of your account statements or trade confirmations and is not intended for tax reporting"
"purposes. For more information on the data included in this spreadsheet, including any limitations thereof, go to Fidelity.com."

"Brokerage services are provided by Fidelity Brokerage Services LLC, 900 Salem Street, Smithfield, RI 02917. Custody and other services provided by National"
"Financial Services LLC. Both are Fidelity Investment companies and members SIPC, NYSE. Insurance products at Fidelity are distributed by"
"Fidelity Insurance Agency, Inc., and, for certain products, by Fidelity Brokerage Services, Member NYSE, SIPC."

"Date downloaded" 07/05/2021, 6:27 PM
